"题目id：2510851
",问题:要从战略上调整国民经济布局，对关系国民经济命脉的重要行业和关键领域，国有经济必须占据支配地位，在其他领域，可以通过资产重组的结构调整，提高国有资产的整体质量。这一论断突出体现了（    ）。,,"
选项：['A', '.', '事', '物', '的', '变', '化', '发', '展', '都', '是', '量', '变', '与', '质', '变', '相', '统', '一', '的', '观', '点', '\n', 'B', '.', '矛', '盾', '是', '事', '物', '变', '化', '发', '展', '原', '因', '的', '道', '理', '\n', 'C', '.', '感', '性', '认', '识', '必', '须', '上', '升', '到', '理', '性', '认', '识', '\n', 'D', '.', '两', '点', '论', '与', '重', '点', '论', '相', '统', '一', '的', '方', '法', '论', '\n']","
答案：3","
【解析】本题考查马克思主义哲学。A项错误，质量互变规律揭示了事物发展的状态和过程。任何事物都是质和量的统一体，量变和质变的相互渗透、相互转化是事物发展的基本状态和过程。题干并未体现这一点。B项错误，矛盾是事物发展的根本动力，矛盾的同一性和斗争性相结合推动事物的发展。题干并未体现这一点。C项错误，感性认识是理性认识的基础，理性认识依赖于感性认识，但题干并未涉及。D项正确，“对关系国民经济命脉的重要行业和关键领域，国有经济必须占据支配地位”体现了重点论，“其他领域”体现了两点论，因此突出体现了两点论与重点论相统一的方法论。故正确答案为D。","
来源:2018年山西省选拔未就业高校毕业生到基层从事“三支一扶”工作《综合知识》题（下午场）第2题","
出错率：74.34%","
易错选项：0" 
"题目id：2468299
",问题:下列各项中，不属于唯物辩证法基本范畴的是（    ）。,,"
选项：['A', '.', '现', '象', '和', '本', '质', '\n', 'B', '.', '内', '容', '和', '形', '式', '\n', 'C', '.', '虚', '拟', '和', '现', '实', '\n', 'D', '.', '原', '因', '和', '结', '果', '\n']","
答案：2","
【解析】本题考查辩证法知识，具体涉及辩证法的五对范畴：原因和结果、偶然和必然、现象与本质、内容与形式、可能性与现实性。A项正确，现象和本质是揭示客观事物的外部表现和内在联系相互关系的一对范畴。现象是表面的、外部的东西，是可以直接感知的；本质是内在的东西，只能通过抽象思维才能把握。现象是个别的、片面的东西；本质则是一般的、共同的东西。现象是易变的，本质则是相对稳定的。任何本质都会通过现象表现出来，任何现象都表示本质。B项正确，内容和形式是揭示事物内在要素及其结构和表现方法的一对范畴。形式是内容的外部表现，是相对稳定的；内容是形式的实质，是灵活易变的。任何内容都具有某种形式，离开了形式，内容就不能存在；任何形式都是一定内容的形式，离开了内容就没有形式。内容和形式又是相互作用的。内容决定形式。有什么样的内容就要求有什么样的形式，形式必须适合内容。内容一旦发生变化，形式迟早也会发生变化。形式对内容有重大的反作用。当形式适合内容时，对内容起积极的推动作用；当形式不适合内容时，就会阻碍内容的发展。C项错误，虚拟是指人类自己想象出事情和想法的行为表现，而这些事情和想法并不是存在于真实的客观世界中。现实是指客观存在的真实事物或者状态，虚拟与现实并不是辩证法的五大范畴之一。D项正确，事物之间的前后相继、引起与被引起的关系成为因果关系。原因是引起一定现象的现象；结果是由于原因作用而被引起的现象。两者既对立又统一。对立体现在原因就是原因，结果就是结果，二者不能混淆。统一体现在原因和结果相互依存，世界上既没有无因之果，也没有无果之因。原因和结果在一定条件下相互转化。本题为选非题，故正确答案为C。","
来源:2019年陕西省检察机关招聘聘用制书记员题第23题","
出错率：69.69%","
易错选项：3"
"题目id：1698252
",问题:“垃圾是放错地方的资源。”这句话蕴含的哲理是（   ）。,,"
选项：['A', '.', '矛', '盾', '双', '方', '相', '互', '依', '存', '\n', 'B', '.', '矛', '盾', '双', '方', '相', '互', '排', '斥', '\n', 'C', '.', '矛', '盾', '双', '方', '相', '互', '对', '立', '\n', 'D', '.', '矛', '盾', '双', '方', '相', '互', '转', '化', '\n']","
答案：3","
【解析】“垃圾是放错地方的资源”，这句话说明“垃圾”与“资源”在一定条件下可以相互转化的哲理，符合马克思主义哲学矛盾论的观点，矛盾双方既对立又统一，并在一定条件下可以相互转化。D项正确，A、B、C三项与题意无关，不选。故正确答案为D。","
来源:2012年江苏省录用公务员考试《公共基础知识》C类题第1题","
出错率：93.42%","
易错选项：0"
"题目id：2562509
",问题:古人云：“不谋全局者，不足以谋一域；不谋万世者，不足以谋一时。”这就告诉我们（    ）。,,"
选项：['A', '.', '事', '物', '的', '联', '系', '是', '普', '遍', '的', '、', '客', '观', '的', '、', '无', '条', '件', '的', '\n', 'B', '.', '事', '物', '的', '发', '展', '变', '化', '是', '内', '因', '和', '外', '因', '共', '同', '作', '用', '的', '结', '果', '\n', 'C', '.', '在', '认', '识', '事', '物', '和', '处', '理', '问', '题', '时', '必', '须', '学', '会', '从', '整', '体', '上', '把', '握', '事', '物', '的', '联', '系', '\n', 'D', '.', '必', '须', '重', '视', '各', '个', '局', '部', '的', '作', '用', '\n']","
答案：2","
【解析】本题考查马克思主义哲学。“不谋全局者，不足以谋一域，不谋万世者，不足以谋一时”意思是：不从全局的角度考虑问题，即使治理好一方地区，也是微不足道的；不能制定长久的国家政策，一时的聪明也是微不足道的。想做好一件事情，就得方方面面都考虑到；想做好具体一个方面，就得从全局出发。A项错误，此句强调的是整体的作用，而非联系的观点，且“事物之间的联系是无条件的”表述错误，事物之间的联系应该是普遍的、客观的和有条件的B项错误，事物的发展是内因和外因共同作用的结果，内因是事物变化发展的根据，外因是事物变化发展的条件，外因通过内因而起作用。选项表述正确，但与题意无关。C项正确，唯物辩证法认为，整体对部分起支配、统率、决定的作用，而部分处于被支配、被决定的地位，人们在观察和处理问题时要着眼于有机整体，整体的功能和效益是认识和解决问题的出发点和归宿。该句体现了应从全局、从长远考虑。D项错误，“必须重视各个局部的作用”强调的是局部，与题意无关。故正确答案为C。","
来源:2019年江西省上饶市事业单位考试《综合基础知识》题第41题","
出错率：92.59%","
易错选项：0"
"题目id：1698254
",问题:[ud][/ud]“我国正处于并将长期处于社会主义初级阶段，但我国经济社会发展又呈现出新的阶段性特征”，这一判断的哲学依据是（）。,,"
选项：['A', '.', '事', '物', '的', '主', '要', '矛', '盾', '没', '有', '变', '化', '，', '矛', '盾', '的', '主', '要', '方', '面', '发', '生', '了', '变', '化', '\n', 'B', '.', '事', '物', '的', '基', '本', '矛', '盾', '没', '有', '变', '化', '，', '主', '要', '矛', '盾', '发', '生', '了', '变', '化', '\n', 'C', '.', '事', '物', '的', '主', '要', '矛', '盾', '没', '有', '变', '化', '，', '次', '要', '矛', '盾', '发', '生', '了', '变', '化', '\n', 'D', '.', '事', '物', '的', '根', '本', '矛', '盾', '没', '有', '变', '化', '，', '主', '要', '矛', '盾', '发', '生', '了', '变', '化', '\n']","
答案：0","
【解析】主要矛盾是指在事物发展过程中处于支配地位、对事物发展起决定作用的矛盾。矛盾的主要方面是指在事物内部居于支配地位、起主导作用的矛盾方面。我国正处于将长期处于社会主义初级阶段是我国的基本国情，是特指我国生产力落后、商品经济不发达必然要经历的特定阶段。这说明我国的主要矛盾没有变，仍然是人民群众日益增长的物质文化需要同落后的社会生产之间的矛盾。在这对主要矛盾当中，落后的社会生产是矛盾的主要方面，在经济发展的过程当中，呈现出新的阶段性特征，主要是由于生产力发展水平提高引起，所以是矛盾的主要方面发生了变化。故正确答案为A。","
来源:2011年江苏省录用公务员考试《公共基础知识》C类题第1题","
出错率：64.82%","
易错选项：2"
"题目id：2509263
",问题:某市通过实施“互联网[tex=0.786x1.286]BtzJZPM8PjZ/5w9M2YJSYQ==[/tex]政务”，实现互联网问政、互联网办事、互联网监管、互联网审批，使政府变得聪明、变得勤快、变得高效。这体现了（    ）。,,"
选项：['A', '.', '人', '们', '根', '据', '需', '要', '能', '够', '建', '立', '事', '物', '新', '的', '具', '体', '联', '系', '\n', 'B', '.', '运', '用', '综', '合', '思', '维', '方', '式', '以', '促', '进', '事', '物', '整', '体', '功', '能', '优', '化', '\n', 'C', '.', '实', '践', '是', '认', '识', '发', '展', '的', '唯', '一', '途', '径', '和', '检', '验', '标', '准', '\n', 'D', '.', '事', '物', '发', '展', '的', '前', '途', '是', '光', '明', '的', '，', '道', '路', '是', '曲', '折', '的', '\n']","
答案：1","
【解析】本题考查马克思主义哲学。A项错误，选项表述错误，建立事物新的具体联系是基于客观规律的基础上来进行的，而不是以人的需要即以人的意志为转移的。B项正确，在唯物辩证法当中认为系统是指由相互联系、相互作用的若干要素构成的具有稳定结构和特定功能的有机整体。“互联网BtzJZPM8PjZ/5w9M2YJSYQ==政务”模式实现了政府组织结构和办事流程的优化重组，构建了集约化、高效化、透明化的政府治理与运行模式。在这种模式下实现了“问政”“办事”“监管”“审批”等功能的统一，是一种运用综合思维处理问题的方式。而使得政府“聪明”“勤快”“高效”正是整体功能优化的表现。C项错误，实践决定认识，实践是认识的基础：（1）实践是认识的唯一来源，（2）实践是认识发展的动力，（3）实践是检验认识的真理性的唯一标准，（4）实践是认识的目的和归宿。D项错误，事物发展的方向是前进的，事物发展的道路是曲折的。任何事物的发展都是前进性和曲折性的统一。题干未体现该原理。故正确答案为B。","
来源:2018年山西省太原市市直事业单位考试题第12题","
出错率：46.24%","
易错选项：0"
"题目id：2509259
",问题:习近平总书记指出：“我们既要立足本国实际，又要开门搞研究。对人类创造的有益的理论观点和学术成果，我们应该吸收借鉴，但不能把一种理论观点和学术成果当成‘唯一准则’，不能企图用一种模式来改造整个世界，否则就容易滑入机械论的泥坑。”由此可见（    ）。,,"
选项：['A', '.', '文', '化', '创', '新', '必', '须', '吸', '收', '借', '鉴', '外', '国', '文', '化', '成', '果', '\n', 'B', '.', '先', '进', '思', '想', '是', '文', '化', '创', '新', '的', '源', '泉', '和', '动', '力', '\n', 'C', '.', '理', '论', '创', '新', '要', '坚', '持', '唯', '物', '论', '和', '辩', '证', '法', '的', '统', '一', '\n', 'D', '.', '推', '翻', '旧', '有', '理', '论', '才', '能', '实', '现', '理', '论', '的', '创', '新', '发', '展', '\n']","
答案：2","
【解析】本题考查马克思主义哲学。A项错误，选项表述过于绝对，文化创新可以吸收借鉴外国优秀的文化成果以外，也可以吸收本国优秀的传统文化进行创新。B项错误，马克思主义认识论认为实践是认识的源泉和动力，文化和思想均是认识，均来源于实践。C项正确，物质决定意识，意识反作用于物质，这就要求我们一切从实际出发，进行理论创新要遵循客观规律，充分发挥人的主观能动性。题干强调“要立足本国实际”，符合唯物论要求。唯物辩证法主张用联系、发展、全面的观点看问题。题干强调“应该吸收借鉴理论观点和学术成果，但不能把一种理论观点和学术成果当成‘唯一准则’”，即强调要用批判的、辩证否定的眼光看待文化成果，尊重文化多样性，用联系、发展、全面的眼光看待各种文化。D项错误，对待旧有理论不能一概而论，旧有理论也有值得借鉴和学习的地方，不能一味推翻。故正确答案为C。","
来源:2018年山西省太原市市直事业单位考试题第8题","
出错率：86.09%","
易错选项：1"
"题目id：2019790
",问题:近年来，“猪肉精，地沟油，彩色馒头”等食品安全隐患事件不断发生，食品安全防线失守告诉我们，光整治企业这一只手，一个巴掌拍不响，在监管方面，还有大量的难题需要攻克，这表明（  ）。,,"
选项：['A', '.', '事', '物', '的', '发', '展', '是', '内', '因', '外', '因', '共', '同', '作', '用', '的', '结', '果', '\n', 'B', '.', '外', '因', '在', '事', '物', '发', '展', '中', '起', '决', '定', '作', '用', '\n', 'C', '.', '内', '因', '要', '通', '过', '外', '因', '起', '作', '用', '\n', 'D', '.', '内', '因', '是', '事', '物', '发', '展', '的', '条', '件', '\n']","
答案：0","
【解析】本题考查政治常识，主要涉及辩证法相关知识。A项，正确。唯物辩证法认为事物的发展是内外因共同作用的结果，两者在一定条件下可以相互转化。题中食品安全隐患事件不断发生是多方面的因素造成的，食品企业自身的问题属于内因，相关机构监管不力属于外因，这正好体现了事物发展变化是内外因共同作用的结果。B项，错误。“外因在事物发展中起决定作用”表述错误，唯物辩证法认为，内因是事物变化的根据，外因是事物变化的条件。C项，错误。“内因要通过外因起作用”表述错误，唯物辩证法认为，内因是事物变化的根据，外因是事物变化的条件，外因通过内因起作用。D项，错误。“内因是事物发展的条件”表述错误，唯物辩证法认为，内因是事物变化的根据，外因是事物变化的条件。故正确答案为A。","
来源:2016年山西临汾事业单位考试《公共基础知识》题（部分）第8题","
出错率：96.04%","
易错选项：2"
"题目id：2118104
",问题:习近平总书记告诫青年：“埋头苦干，从自身做起，从点滴做起，用勤劳的双手、一流的业绩成就属于自己的人生精彩。”从辩证法的角度看，这句话强调（ ）。,,"
选项：['A', '.', '要', '注', '重', '量', '的', '积', '累', '\n', 'B', '.', '要', '保', '持', '质', '的', '稳', '定', '性', '\n', 'C', '.', '要', '考', '虑', '事', '物', '属', '性', '的', '差', '异', '性', '\n', 'D', '.', '要', '考', '虑', '事', '物', '属', '性', '的', '多', '样', '性', '\n']","
答案：0","
【解析】本题考查政治常识。习总书记这句话是说青年人应当脚踏实地的从小事做起，点滴积累起来就能创造一流的业绩，就能从量变到质变。A项正确，习总书记的话正是说明了要注重量的积累，才能引起质变，成就精彩人生。B项错误，题干并没有体现质的稳定性，故B项错误。C项错误，题干并没有体现事物属性的差异性，故C项错误。D项错误，题干并没有体现事物属性的多样性，故D项错误。故正确答案为A。","
来源:2017年吉林省省直事业单位考试《公共基础知识》题（精选）第44题","
出错率：90.93%","
易错选项：1"
"题目id：1698270
",问题:“飞花两岸照船红，百里榆堤半日风。卧看满天云不动，不知云与我俱东。”这首诗蕴含的哲理有（）。,,"
选项：['A', '.', '静', '止', '是', '运', '动', '的', '特', '殊', '状', '态', '\n', 'B', '.', '运', '动', '是', '绝', '对', '的', '，', '静', '止', '是', '相', '对', '的', '\n', 'C', '.', '运', '动', '是', '静', '止', '的', '特', '殊', '状', '态', '\n', 'D', '.', '运', '动', '是', '相', '对', '的', '，', '静', '止', '是', '绝', '对', '的', '\n']","
答案：0,1","
【解析】这首诗的大意是：两岸原野落花缤纷，随风飞舞，连船帆仿佛也染上了淡淡的红色，船帆趁顺风，一路轻扬，沿着长满榆树的大堤，半日工夫就到了离京城百里以外的地方。躺在船上望着天上的云，它们好像都纹丝不动，却不知道云和我都在向东前进。辩证唯物主义认为运动是物质的固有性质和存在方式，是绝对的、无条件的，但是并不否认静止。它指出静止是从一定的角度考察运动时，运动表现出来的特殊情况，是相对的、有条件的。“卧看满天云不动，不知云与我俱东”，揭示了物质运动和相对静止的关系。C、D两项表述错误。故正确答案为AB。","
来源:2012年江苏省录用公务员考试 《公共基础知识》A类题第36题","
出错率：78.74%","
易错选项：2"
"题目id：1724902
",问题:量体裁衣，符合矛盾的（  ）要求。,,"
选项：['A', '.', '特', '殊', '性', '\n', 'B', '.', '普', '遍', '性', '\n', 'C', '.', '共', '性', '\n', 'D', '.', '斗', '争', '性', '\n']","
答案：0","
【解析】矛盾的普遍性是指矛盾存在于一切事物中，即事事有矛盾；矛盾贯穿每一事物发展过程的始终，即时时有矛盾。矛盾的特殊性是指矛盾着的事物及其每一个侧面各有其特点。矛盾的普遍性寓于特殊性之中，并通过特殊性表现出来，没有特殊性就没有普遍性；特殊性离不开普遍性，一事物总是和同类的其他事物有共同之处。量体裁衣的意思是根据具体的身材尺寸来裁剪衣服，说明了矛盾具有特殊性，具体问题要具体分析。故正确答案为A。","
来源:2014年4月湖北省黄石市事业单位考试《公共基础知识》题第18题","
出错率：93.33%","
易错选项：1"
"题目id：1753576
",问题:习近平在省部级主要领导干部学习贯彻十八届四中全会精神全面推动依法治国专题研讨班开班仪式上强调，各级领导干部在推进依法治国方面肩负着重要责任，全面依法治国必须抓住领导干部这个“关键少数”，这里体现主要哲理为（  ）。,,"
选项：['A', '.', '主', '次', '矛', '盾', '原', '理', '\n', 'B', '.', '矛', '盾', '主', '次', '方', '面', '原', '理', '\n', 'C', '.', '矛', '盾', '普', '遍', '性', '和', '特', '殊', '性', '原', '理', '\n', 'D', '.', '质', '量', '互', '变', '原', '理', '\n']","
答案：0","
【解析】本题考查马克思主义哲学。A项正确，唯物辩证法认为，在事物发展的任何阶段上，必有而且只有一种矛盾居于支配地位，起着规定或影响其他矛盾的作用，这种矛盾就是主要矛盾。由“各级领导干部在推进依法治国方面肩负着重要责任，全面依法治国必须抓住领导干部这个‘关键少数’”可知，题中的“关键少数”就是处于支配地位的主要矛盾，体现了主次矛盾原理。B项错误，矛盾主次方面体现的是在一个矛盾之中的主流和支流，题目中没有体现出来。C项错误，题目中没有体现出来矛盾普遍性和特殊性，所以排除C选项。D项错误，题目中没有体现质量互变规律，所以排除D选项。故正确答案为A。","
来源:2015年6月27日贵州省镇远县乡镇事业单位考试《公共基础知识》题第1题","
出错率：52.55%","
易错选项：1"
"题目id：2470379
",问题:战国时，燕国太子丹宴请荆轲。特请来一个“能琴善乐”的美女，荆轲一再表示“但爱其手”，太子为讨好荆轲，把美女双手砍掉，放到盘子里，把血淋淋的手端给荆轲，手已不再是能琴善乐的手，故事表明什么哲学？（    ）,,"
选项：['A', '.', '以', '诚', '感', '人', '\n', 'B', '.', '人', '性', '凶', '残', '\n', 'C', '.', '局', '部', '与', '整', '体', '的', '密', '切', '关', '系', '\n', 'D', '.', '物', '质', '决', '定', '意', '识', '\n']","
答案：2","
【解析】本题考查马克思主义哲学。系统是由事物内部互相联系着的各个要素、部分所组成的有机整体。系统是普遍存在的，但又不是孤立存在的。整体与部分相互依赖，没有部分，不会有整体；没有整体，也无所谓部分，但整体不是部分的简单相加，整体是各个部分有机的结合，其功能大于各个部分机械相加之和，整体具有部分所没有的新功能。部分离不开整体观念，离开整体的部分就失去了原来的意义。荆轲喜欢的是一双生在美人身上的能弹琴的“好手”，但一旦从美人身上斩断，就不再是原来意义上的手，只能是“名义上的手”了。故正确答案为C。","
来源:2019年7月山东省青岛事业单位考试精选题第15题","
出错率：96.33%","
易错选项：3"
"题目id：2470382
",问题:如果你想在大事上表现出众，就要在小事上养成好习惯，出众不是一种例外，而是一种无处不在的状态，这句话要表达的意思是（    ）。,,"
选项：['A', '.', '事', '物', '是', '矛', '盾', '的', '\n', 'B', '.', '量', '变', '引', '起', '质', '变', '\n', 'C', '.', '做', '事', '不', '能', '好', '高', '骛', '远', '\n', 'D', '.', '事', '物', '是', '变', '化', '的', '\n']","
答案：1","
【解析】本题考查马克思主义哲学。“小事养成好习惯”是量的积累，“大事表现出众”是质的提高，小事养成好习惯是大事表现出众的前提，体现了量变引起质变的哲学原理。故正确答案为B。","
来源:2019年7月山东省青岛事业单位考试精选题第16题","
出错率：92.78%","
易错选项：2"
"题目id：2234864
",问题:下列古语中，包含辩证法思想的有：,,"
选项：['A', '.', '君', '子', '之', '道', '，', '辟', '如', '行', '远', '，', '必', '自', '迩', '；', '辟', '如', '登', '高', '，', '必', '自', '卑', '\n', 'B', '.', '道', '之', '大', '原', '出', '于', '天', '，', '天', '不', '变', '道', '亦', '不', '变', '\n', 'C', '.', '一', '家', '仁', '，', '一', '国', '兴', '仁', '；', '一', '家', '让', '，', '一', '国', '兴', '让', '\n', 'D', '.', '祸', '兮', '福', '倚', '，', '福', '兮', '祸', '伏', '\n']","
答案：0,2,3","
【解析】本题考查马克思主义哲学常识。A项正确，“君子之道，辟如行远，必自迩；辟如登高，必自卑”说明了万事万物的发展总是遵循循序渐进的原则。君子修中庸之道也必须由近及远、由低到高，不可操之过急，否则欲速则不达，适得其反。包含辩证法思想。B项错误，“道之大原出于天，天不变道亦不变”，认为世界上的事物是静止不变的，否认了事物的发展变化，是形而上学的观点。C项正确，“一家仁，一国兴仁；一家让，一国兴让”体现的是整体与部分的辩证关系。整体由部分组成，部分制约整体，关键部分的功能及其变化甚至对整体的功能起决定作用。包含辩证法思想。D项正确，“祸兮福倚，福兮祸伏”的意思是祸与福互相依存，可以互相转化，体现了矛盾双方的相互转化原理，包含辩证法思想。故正确答案为ACD。","
来源:2017年山西省大同市事业单位考试《公共基础知识》题（精选）第99题","
出错率：22.92%","
易错选项：1"
"题目id：2509297
",问题:下列选项中，与“年年今夜，月华如练，长是人千里”的哲学寓意相同的是（    ）。,,"
选项：['A', '.', '雨', '前', '初', '见', '花', '间', '蕊', '，', '雨', '后', '全', '无', '叶', '底', '花', '\n', 'B', '.', '而', '今', '再', '到', '花', '红', '处', '，', '花', '在', '旧', '时', '红', '处', '红', '\n', 'C', '.', '人', '意', '共', '怜', '花', '月', '满', '，', '花', '好', '月', '圆', '人', '又', '散', '\n', 'D', '.', '花', '开', '堪', '折', '直', '须', '折', '，', '莫', '待', '无', '花', '空', '折', '枝', '\n']","
答案：2","
【解析】本题考查马克思主义哲学。“年年今夜，月华如练，长是人千里”是指：年年今天的夜里，都能见到月亮，但人却在千里之外，表达了一种月圆人不圆的郁闷惆怅之情。月被赋予了人的感情，月圆人不圆，体现了矛盾对立统一的哲学观点。A项错误，“雨前初见花间蕊，雨后全无叶底花”是指下雨之前，还见到花间有新蕊，下雨之后，只见花的叶子，不见花。体现的哲学原理是事物是变化发展的，要用发展的观点看问题。B项错误，“而今再到花红处，花在旧时红处红”是指如今到达往日的红花盛开之处，红花依然红艳艳的在那里。体现的是相对静止的哲学原理。C项正确，“人意共怜花月满，花好月圆人又散”是指人们很想欣赏花开月圆的美景，可是等到花开月圆之时，人已经分开了，表达了一种月圆人不圆的郁闷惆怅之情。花与月被赋予了人的感情，花好月圆人不圆，体现了矛盾对立统一的哲学观点。D项错误，“花开堪折直须折，莫待无花空折枝”是指花开的时候就要抓紧去折，不要等到花谢的时候只能折个空枝。体现的哲学原理是要遵循自然规律，按规律办事。故正确答案为C。","
来源:2018年山西省太原市市直事业单位考试题第31题","
出错率：29.87%","
易错选项：1"
"题目id：1698290
",问题:下列不符合马克思主义政党理论的说法有（）。,,"
选项：['A', '.', '政', '党', '是', '超', '阶', '级', '的', '政', '治', '团', '体', '\n', 'B', '.', '阶', '级', '性', '是', '政', '党', '的', '根', '本', '属', '性', '\n', 'C', '.', '任', '何', '政', '党', '都', '重', '视', '争', '取', '群', '众', '的', '支', '持', '\n', 'D', '.', '政', '党', '无', '所', '谓', '组', '织', '结', '构', '\n']","
答案：0,2,3","
【解析】马克思主义唯物史观认为，政党在阶级社会中是一定的阶级或阶层利益的集中代表，是阶级斗争的产物，为了共同的利益和共同的政治目的，特别是为了取得政权和维持政权，而在阶级斗争中形成的政治组织。政党有一定的组织结构和纪律。故而，阶级性是政党的根本属性。因此A项错误，B项正确。C项错误，有些政党是徒有名称，毫无群众基础的。D项错误，政党通常都有严密的组织结构。本题为选非题，故正确答案为ACD。","
来源:2012年江苏省录用公务员考试 《公共基础知识》A类题第37题","
出错率：24.99%","
易错选项：1"
"题目id：1706482
",问题:今日之我优于昨日之我，明日之我优于今日之我。这是（  ）。,,"
选项：['A', '.', '一', '种', '自', '卑', '心', '理', '\n', 'B', '.', '用', '片', '面', '观', '点', '认', '识', '自', '己', '\n', 'C', '.', '拿', '自', '己', '长', '处', '比', '别', '人', '短', '处', '\n', 'D', '.', '用', '发', '展', '的', '眼', '光', '认', '识', '自', '己', '\n']","
答案：3","
【解析】事物是不断变化发展的，要学会用发展的眼光看问题。题干的意思是：“今天的我要比昨天的我优秀，明天的我要比今天的我优秀”，说明了要用发展的眼光看待自己，不断进取，是一种积极的心态。A、B、C三项都理解错误。故正确答案为D。","
来源:2013年12月湖南省邵阳市事业单位考试《公共基础知识》题（精选）第15题","
出错率：96.23%","
易错选项：1"
"题目id：1720820
",问题:主要矛盾和次要矛盾，矛盾的主要方面和次要方面辩证关系的原理要求我们（  ）。,,"
选项：['A', '.', '坚', '持', '均', '衡', '论', '和', '重', '点', '论', '的', '统', '一', '\n', 'B', '.', '坚', '持', '均', '衡', '论', '和', '一', '点', '论', '的', '统', '一', '\n', 'C', '.', '坚', '持', '两', '点', '论', '和', '重', '点', '论', '的', '统', '一', '\n', 'D', '.', '坚', '持', '两', '点', '论', '和', '一', '点', '论', '的', '统', '一', '\n']","
答案：2","
【解析】矛盾就是对立统一。复杂事物发展过程中包含多重矛盾并有主次之分，主要矛盾在事物发展中处于支配地位，起着决定作用；次要矛盾对事物发展起着重要作用，但不是根本作用。主次矛盾关系原理要求我们处理复杂事物时要善于抓住重点。同一矛盾内部可以分为矛盾的主要方面和次要方面，事物矛盾的双方有主次之分，事物的性质由矛盾的主要方面决定。矛盾的主次方面是相互联系，相互依赖，相互影响的，并且在一定条件下可以相互转化。这就要求我们看问题既要全面，又要善于分清主流和支流。总的来说，主次矛盾关系原理和矛盾主要方面与次要方面关系原理要求我们要坚持两点论与重点论的结合，既要突出重点，又要抓住两点，实现两点与重点的和谐统一。故正确答案为C。","
来源:2014年4月天津市事业单位考试《综合基础知识》题第2题","
出错率：90.56%","
易错选项：0"
"题目id：2470386
",问题:（    ）是社会基本矛盾。,,"
选项：['A', '.', '生', '产', '力', '和', '生', '产', '关', '系', '的', '矛', '盾', '\n', 'B', '.', '国', '家', '之', '间', '的', '矛', '盾', '\n', 'C', '.', '不', '同', '文', '化', '群', '体', '之', '间', '的', '矛', '盾', '\n', 'D', '.', '不', '同', '阶', '层', '之', '间', '的', '矛', '盾', '\n']","
答案：0","
【解析】本题考查马克思主义哲学。社会基本矛盾是指在社会这个有机体的无数矛盾中，起着本源的总制动作用的那个矛盾，也就是生产力和生产关系的矛盾，经济基础和上层建筑的矛盾。生产力与生产关系是社会生产方式的两个方面，它们之间的矛盾运动，是按照生产关系一定要适合生产力发展的规律进行的，即改变不适应甚至阻碍生产力发展的生产关系，稳定基本适应生产力发展的生产关系，并改革其具体形式。故正确答案为A。","
来源:2019年7月山东省青岛事业单位考试精选题第18题","
出错率：97.19%","
易错选项：3"
"题目id：1724922
",问题:“心诚则灵，心不诚则不灵”的说法是认为世界是绝对精神外化的客观唯心主义观点。（  ）,,"
选项：['正', '确', '(', ')', ' ', ' ', ' ', ' ', '错', '误', '（', ')']","
答案：1","
【解析】客观唯心主义把客观精神（如上帝、理念、绝对精神等）看作世界的主宰和本原，认为现实的物质世界只是这些客观精神的外化和表现。主观唯心主义把本体的某种主观精神如感觉、经验、心灵、意识、观念、意志等看作是意识世界中一切事物产生和存在的根源与基础，而意识世界中的一切事物则是由这些主观精神所派生的，这些主观精神的显现。“心诚则灵，心不诚则不灵”认为内心的想法决定外在事物，意识对客观事物起决定性作用，片面夸大了人的意识的能动作用，是一种主观唯心主义观点。故表述错误。","
来源:2014年6月湖北省宜昌枝江市事业单位考试题（精选）第5题","
出错率：63.69%","
易错选项：0"
"题目id：1722876
",问题:质变和量变的区分标准是（  ）。 ,,"
选项：['A', '.', '变', '化', '是', '否', '剧', '烈', '\n', 'B', '.', '变', '化', '是', '否', '显', '著', '\n', 'C', '.', '变', '化', '是', '否', '超', '出', '度', '\n', 'D', '.', '变', '化', '是', '否', '引', '起', '新', '的', '量', '变', '\n']","
答案：2","
【解析】量变是事物数量的增减或场所的变更，是一种渐进的、不显著的变化，质变是事物根本性质的变化，是渐进过程的中断。度是事物保持其质的量的界限，量变和质变的区分标志为是否超出度，即事物的变化是否超出度的范围。故正确答案为C。","
来源:2012年陕西省商洛市事业单位考试《公共基础知识》题第46题","
出错率：57.92%","
易错选项：3"
